site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 14:30:00+00:00,1.95,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 14:45:00+00:00,1.95,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 15:00:00+00:00,1.82,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 15:15:00+00:00,1.82,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 15:30:00+00:00,1.95,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 15:45:00+00:00,1.95,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 16:00:00+00:00,1.82,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 16:15:00+00:00,1.69,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 16:30:00+00:00,1.69,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 16:45:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 17:00:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 17:15:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 17:30:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 17:45:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 18:00:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 18:15:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 18:30:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 18:45:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 19:00:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 19:15:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 19:30:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 19:45:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 20:00:00+00:00,1.44,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 20:15:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 20:30:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 20:45:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 21:00:00+00:00,1.56,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 21:15:00+00:00,1.82,39.2145479,-78.2880592
01613900,"HOGUE CREEK NEAR HAYFIELD, VA",2025-11-29 21:30:00+00:00,1.82,39.2145479,-78.2880592
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 22:30:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 22:45:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 23:00:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 23:15:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 23:30:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-28 23:45:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 00:00:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 00:15:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 00:30:00+00:00,7.12,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 00:45:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 01:00:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 01:15:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 01:30:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 01:45:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 02:00:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 02:15:00+00:00,6.78,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 02:30:00+00:00,6.45,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 02:45:00+00:00,6.45,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 03:00:00+00:00,6.45,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 03:15:00+00:00,6.45,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 03:30:00+00:00,6.13,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 03:45:00+00:00,6.13,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 04:00:00+00:00,6.13,39.1747222,-78.0783333
01615000,"OPEQUON CREEK NEAR BERRYVILLE, VA",2025-11-29 04:15:00+00:00,6.13,39.1747222,-78.0783333
