site_no,site_name,timestamp_utc,flow_cfs,latitude,longitude
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 10:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:05:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:10:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:15:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:20:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:25:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:30:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:35:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:45:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:50:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 11:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:05:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:10:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:15:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:20:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:25:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:30:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:35:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:40:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:45:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:50:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 12:55:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:00:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:05:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:10:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:15:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:20:00+00:00,9.98,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:25:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:30:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:35:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:40:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:45:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:50:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 13:55:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:00:00+00:00,9.55,38.335,-79.2391667
1620500,"NORTH RIVER NEAR STOKESVILLE, VA",2025-11-30 14:05:00+00:00,9.55,38.335,-79.2391667
